Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66156ca3124807a1a929d163,5dd7f591ad0a617838322129,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:26.803000Z,2024-04-09T16:43:53.386000Z,,2024-04-09T16:43:53.948587Z,927.0,C1AUX6QQ,107,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156ca43df566c6ea6c346a,5f4dbedb586c80a9fced2996,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:29.042000Z,2024-04-09T16:41:30.727000Z,,2024-04-09T16:41:31.198427Z,782.0,C1AUX6QQ,1223,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156ca7af7150a22bf1044b,5b52f4933234ab00014ca442,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:31.365000Z,2024-04-09T16:39:24.371000Z,,2024-04-09T16:40:43.030093Z,654.0,C1AUX6QQ,1526,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156caa91a5b6f93373075c,5d76473d8408480001e47442,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:34.764000Z,2024-04-09T16:45:56.694000Z,,2024-04-09T16:45:57.349373Z,1042.0,C1AUX6QQ,375,74,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156cab3df566c6ea6c3475,5f8b4560fc6686262722efdb,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:33.350000Z,2024-04-09T16:41:39.195000Z,,2024-04-09T16:41:39.673259Z,786.0,C1AUX6QQ,1576,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156cadf12f2096dfd36b44,5ceac2dd06aa230001363420,AWAITING REVIEW,Not Applicable,2024-04-09T16:29:11.543000Z,2024-04-09T16:42:35.811000Z,,2024-04-09T16:42:36.329087Z,805.0,C1AUX6QQ,2142,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156cb4979eb798f5f865a0,5afbf02302b1b5000103e313,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:45.190000Z,2024-04-09T16:48:40.492000Z,,2024-04-09T16:48:41.533769Z,1196.0,C1AUX6QQ,2119,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156cb901d08b0cdf29d1be,65b7b2ebeaff3b777c851751,AWAITING REVIEW,Not Applicable,2024-04-09T16:30:25.598000Z,2024-04-09T16:40:44.152000Z,,2024-04-09T17:41:08.872300Z,619.0,C1AUX6QQ,107,33,Male,White,United Kingdom,United Kingdom,Poland,English,No,Full-Time
66156cbb3271854b394ea4d2,5effecc85d91970e055438db,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:59.407000Z,2024-04-09T16:42:53.688000Z,,2024-04-09T16:42:54.417818Z,835.0,C1AUX6QQ,1216,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156cbe0868b6dad3e1ed6b,5df8df8e8d257b65573a2bd2,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:55.099000Z,2024-04-09T16:42:28.019000Z,,2024-04-09T16:42:28.505307Z,813.0,C1AUX6QQ,1570,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156cbf6ae5381f701a839a,5e122c6d6887bc8b881c4426,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:55.163000Z,2024-04-09T16:40:21.751000Z,,2024-04-09T16:40:56.402588Z,687.0,C1AUX6QQ,2380,72,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156cc0868338c659e86b81,6543af72769aacc0bf14521e,AWAITING REVIEW,Not Applicable,2024-04-09T16:29:07.174000Z,2024-04-09T16:44:57.031000Z,,2024-04-09T16:44:57.759540Z,950.0,C1AUX6QQ,300,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156cc1284d393ae6f09996,63d79eee3050f200940fd28d,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:59.024000Z,2024-04-09T16:38:57.246000Z,,2024-04-09T16:40:38.881712Z,599.0,C1AUX6QQ,893,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156cc3f853ae1d1f315e54,63ed50df25d0ea08696b393f,AWAITING REVIEW,Not Applicable,2024-04-09T16:29:01.218000Z,2024-04-09T16:39:19.137000Z,,2024-04-09T16:40:42.049314Z,618.0,C1AUX6QQ,1017,49,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156cc44cfb3d60d7b1693d,5f0f6811a0ed4a11dbc57b79,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:52.777000Z,2024-04-09T16:38:30.747000Z,,2024-04-09T16:40:32.277725Z,578.0,C1AUX6QQ,1331,46,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156cc5ed2435425d3ef4a6,5c7eb988ac63960015004d03,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:53.197000Z,2024-04-09T16:42:13.233000Z,,2024-04-09T16:42:13.840106Z,801.0,C1AUX6QQ,2213,63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156cc8eced4aaa1a32d203,5a6725d4c0d836000107f6e7,AWAITING REVIEW,Not Applicable,2024-04-09T16:29:07.863000Z,2024-04-09T16:48:21.677000Z,,2024-04-09T18:48:29.521442Z,1154.0,C1AUX6QQ,2694,53,Male,White,Ireland,United Kingdom,Ireland,English,No,Full-Time
66156cca6a7817651aed3ec4,5c6e60b04e08ad00018cc995,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:58.093000Z,2024-04-09T16:47:51.189000Z,,2024-04-09T17:47:51.987726Z,1134.0,C1AUX6QQ,2095,57,Female,White,Singapore,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156cce958bc5bfc0315e55,62d58e744fa9033bad85d698,AWAITING REVIEW,Not Applicable,2024-04-09T16:29:16.515000Z,2024-04-09T16:46:59.892000Z,,2024-04-09T16:47:01.029619Z,1064.0,C1AUX6QQ,162,31,Female,Black,Nigeria,United Kingdom,United Kingdom,English,Yes,Full-Time
66156ccffa3020b179b8b6dc,64f20ee199492707b9c9cf7c,AWAITING REVIEW,Not Applicable,2024-04-09T16:29:11.553000Z,2024-04-09T16:44:55.942000Z,,2024-04-09T16:44:56.428451Z,945.0,C1AUX6QQ,188,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156cd071321e5f4d6253f3,59a5b35c5954130001582a40,AWAITING REVIEW,Not Applicable,2024-04-09T16:29:38.537000Z,2024-04-09T16:44:49.426000Z,,2024-04-09T16:44:49.967567Z,911.0,C1AUX6QQ,1447,33,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156cd1c6ed39e35c6e4190,587a1ae8127d7700018b1d0c,AWAITING REVIEW,Not Applicable,2024-04-09T16:29:18.300000Z,2024-04-09T16:45:13.712000Z,,2024-04-09T16:45:14.313184Z,956.0,C1AUX6QQ,878,53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156cd343507120090f091d,65e342744ee1d416e26a7a81,AWAITING REVIEW,Not Applicable,2024-04-09T16:31:03.533000Z,2024-04-09T16:45:35.116000Z,,2024-04-09T16:45:35.961486Z,872.0,C1AUX6QQ,51,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156cd74ff2ea0226cb4cd0,5f43f7980ce1236cd3d256e5,AWAITING REVIEW,Not Applicable,2024-04-09T16:29:11.151000Z,2024-04-09T16:37:45.510000Z,,2024-04-09T16:40:09.119827Z,515.0,C1AUX6QQ,1478,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
66156cd877f5de07602a48f8,5c49a4c1c41b2a0001840033,AWAITING REVIEW,Not Applicable,2024-04-09T16:29:16.692000Z,2024-04-09T16:43:08.218000Z,,2024-04-09T16:43:08.945159Z,832.0,C1AUX6QQ,1047,43,Female,White,Ireland,United Kingdom,Ireland,English,No,Full-Time
66156cda6f2aa6b7a01a82b7,56b10faa6399f90011da710d,AWAITING REVIEW,Not Applicable,2024-04-09T16:29:14.267000Z,2024-04-09T16:41:27.681000Z,,2024-04-09T16:41:28.255026Z,734.0,C1AUX6QQ,1198,35,Female,Black,Nigeria,United Kingdom,Nigeria,English,No,Full-Time
66156cdf7160851b3d48ac7f,6613014076d57749fff6f14e,AWAITING REVIEW,Not Applicable,2024-04-09T16:29:19.232000Z,2024-04-09T16:48:20.797000Z,,2024-04-09T17:48:23.522412Z,1142.0,C1AUX6QQ,11,41,Male,White,Brazil,United Kingdom,Brazil,English,No,Full-Time
66156ce4599a878f6969d9a3,5ce7f7ae2aa9590016af2ba7,AWAITING REVIEW,Not Applicable,2024-04-09T16:31:16.631000Z,2024-04-09T16:42:30.334000Z,,2024-04-09T16:42:31.051960Z,674.0,C1AUX6QQ,2177,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156ce46512e90db6f10486,66131cf497c722e7c66752d5,AWAITING REVIEW,Not Applicable,2024-04-09T16:30:10.483000Z,2024-04-09T16:41:28.031000Z,,2024-04-09T16:41:28.793822Z,678.0,C1AUX6QQ,11,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156ce643507120090f091f,660ff676747a1a7c2e89dcfa,AWAITING REVIEW,Not Applicable,2024-04-09T16:29:36.608000Z,2024-04-09T16:46:58.783000Z,,2024-04-09T16:46:59.448968Z,1043.0,C1AUX6QQ,24,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Due to start a new job within the next month
66156ce8fa5a42f3daea376c,584ab3c31f819a00018695e3,AWAITING REVIEW,Not Applicable,2024-04-09T16:29:43.378000Z,2024-04-09T16:49:55.170000Z,,2024-04-09T16:49:55.869657Z,1212.0,C1AUX6QQ,1396,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156cea782ac790e7b8b75b,5800eb53beccf8000100cb06,AWAITING REVIEW,Not Applicable,2024-04-09T16:29:35.366000Z,2024-04-09T16:38:59.247000Z,,2024-04-09T16:40:38.004847Z,564.0,C1AUX6QQ,1367,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156cec83d1a67d30b803c2,55e56224c70c7a00112a6565,AWAITING REVIEW,Not Applicable,2024-04-09T16:31:26.966000Z,2024-04-09T16:43:21.871000Z,,2024-04-09T16:43:22.646159Z,715.0,C1AUX6QQ,742,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156cec3a6d3a1b9f473d24,5eb7dec5245b8670ff3536f2,AWAITING REVIEW,Not Applicable,2024-04-09T16:29:40.593000Z,2024-04-09T17:14:53.467000Z,,2024-04-09T17:14:54.025479Z,2713.0,C1AUX6QQ,1358,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156cf1ae3b5487bab7cb91,5d52a800c42ad6001a1f6482,AWAITING REVIEW,Not Applicable,2024-04-09T16:29:42.339000Z,2024-04-09T16:44:24.844000Z,,2024-04-09T17:44:30.121453Z,883.0,C1AUX6QQ,316,68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156cf1260c87be7a73fbca,6066ce6c5c3b9314853fe047,AWAITING REVIEW,Not Applicable,2024-04-09T16:29:42.127000Z,2024-04-09T16:43:18.618000Z,,2024-04-09T16:43:19.331653Z,817.0,C1AUX6QQ,272,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
